dtxsid,aeid,hitc_clean,active
DTXSID0025527,2258,0.0,0
DTXSID0032520,2258,3.338455374002833e-09,0
DTXSID0034223,2258,0.9345262009134693,1
DTXSID0036760,2258,0.0,0
DTXSID0040464,2258,1.254534620781814e-13,0
DTXSID0040599,2258,0.0,0
DTXSID0040672,2258,0.0,0
DTXSID0045468,2258,0.0,0
DTXSID0045545,2258,8.685793424924318e-15,0
DTXSID0046482,2258,1.143021939819316e-12,0
DTXSID0046488,2258,0.182425854359063,0
DTXSID0048688,2258,0.0008284484733460688,0
DTXSID0048715,2258,3.0667940243430336e-12,0
DTXSID0049238,2258,4.47428708854575e-12,0
DTXSID1021299,2258,0.0,0
DTXSID1022974,2258,1.8780304762613362e-11,0
DTXSID1023368,2258,7.339663718895087e-16,0
DTXSID1033664,2258,0.0,0
DTXSID1045584,2258,3.748027053874845e-09,0
DTXSID1045952,2258,0.0,0
DTXSID1046342,2258,0.0,0
DTXSID1046970,2258,0.0,0
DTXSID2020634,2258,0.0,0
DTXSID2020717,2258,0.0,0
DTXSID2020894,2258,0.0,0
DTXSID2023725,2258,0.0,0
DTXSID2032558,2258,9.564182610191007e-05,0
DTXSID2034590,2258,0.0,0
DTXSID2034625,2258,0.9776884482066412,1
DTXSID2040525,2258,5.17109807349556e-09,0
DTXSID2045941,2258,0.0,0
DTXSID2046092,2258,0.0,0
DTXSID2046919,2258,0.0,0
DTXSID2047272,2258,0.001553039352299683,0
DTXSID2047800,2258,1.179687686884893e-09,0
DTXSID3021069,2258,0.0,0
DTXSID3022370,2258,0.0,0
DTXSID3022588,2258,0.0,0
DTXSID3022877,2258,0.0,0
DTXSID3023057,2258,0.0,0
DTXSID3023714,2258,0.9999790599861648,1
DTXSID3044758,2258,3.1340220499086204e-08,0
DTXSID3045645,2258,0.0,0
DTXSID3046112,2258,0.0,0
DTXSID3046740,2258,0.0,0
DTXSID3046823,2258,0.0,0
DTXSID3046904,2258,2.1778247707858326e-07,0
DTXSID3048578,2258,0.9999994223592441,1
DTXSID3048786,2258,1.173016593800159e-12,0
DTXSID3048863,2258,1.622101565830889e-11,0
DTXSID4022369,2258,0.0,0
DTXSID4023333,2258,0.0,0
DTXSID4024729,2258,0.0,0
DTXSID4032580,2258,5.66970389371698e-06,0
DTXSID4043777,2258,0.0,0
DTXSID4045399,2258,0.0,0
DTXSID4045769,2258,1.5541530106877166e-05,0
DTXSID4045848,2258,0.9825392181187682,1
DTXSID4046602,2258,3.161108823920443e-14,0
DTXSID4048511,2258,0.9629273725263279,1
DTXSID5020576,2258,0.017080974432246158,0
DTXSID5021332,2258,2.3980030412636647e-12,0
DTXSID5023582,2258,6.462954541600968e-10,0
DTXSID5023740,2258,0.002075918772457826,0
DTXSID5023900,2258,0.0,0
DTXSID5024845,2258,0.0,0
DTXSID5024891,2258,0.0,0
DTXSID5032573,2258,0.0,0
DTXSID5033674,2258,9.746890524029098e-14,0
DTXSID5045831,2258,1.1123882326609639e-08,0
DTXSID5046017,2258,0.0,0
DTXSID5046140,2258,3.815549140572568e-06,0
DTXSID5046192,2258,0.0,0
DTXSID5046279,2258,2.8816927177054938e-06,0
DTXSID5046776,2258,0.0,0
DTXSID5049283,2258,0.9999747858496303,1
DTXSID6020357,2258,0.0,0
DTXSID6020690,2258,0.9998305223127698,1
DTXSID6021248,2258,0.0,0
DTXSID6021824,2258,0.9999993169751565,1
DTXSID6022474,2258,0.0,0
DTXSID6022894,2258,0.0,0
DTXSID6023024,2258,4.0362208629231564e-05,0
DTXSID6023155,2258,1.0142991722742205e-05,0
DTXSID6023492,2258,0.9556402810547285,1
DTXSID6033538,2258,1.6845410573762475e-13,0
DTXSID6038877,2258,0.9509965555775794,1
DTXSID6041133,2258,0.0,0
DTXSID6044303,2258,2.4261350249570415e-05,0
DTXSID6048622,2258,3.694230230631565e-05,0
DTXSID6049430,2258,0.003449671038152528,0
DTXSID7021314,2258,0.9999983311059983,1
DTXSID7023693,2258,0.0,0
DTXSID7024457,2258,0.9668626979757844,1
DTXSID7032638,2258,0.9776407850445423,1
DTXSID7045601,2258,0.8550233907212111,0
DTXSID7046178,2258,0.0,0
DTXSID7047776,2258,5.155941618082617e-07,0
DTXSID7047853,2258,0.0,0
DTXSID7048742,2258,0.0,0
DTXSID7048792,2258,0.0,0
DTXSID7048796,2258,1.888502335981249e-13,0
DTXSID7049053,2258,0.8439094222121135,0
DTXSID8020624,2258,0.012086693763395292,0
DTXSID8021191,2258,0.0,0
DTXSID8021729,2258,0.0,0
DTXSID8022828,2258,0.0,0
DTXSID8024236,2258,0.0,0
DTXSID8027585,2258,0.0,0
DTXSID8030423,2258,0.0,0
DTXSID8034588,2258,0.9493262148507544,1
DTXSID8042137,2258,4.725930487004225e-08,0
DTXSID8045359,2258,0.007252342291569659,0
DTXSID8045773,2258,0.0,0
DTXSID8048650,2258,0.0,0
DTXSID8048733,2258,0.6094778369641867,0
DTXSID8048814,2258,0.0,0
DTXSID9023201,2258,2.3370660963842364e-13,0
DTXSID9023380,2258,0.0,0
DTXSID9024300,2258,0.9999999999736425,1
DTXSID9044112,2258,0.0,0
DTXSID9046782,2258,1.1336855900388157e-11,0
DTXSID9047542,2258,0.008144863374791,0
DTXSID9048778,2258,0.0,0
