dtxsid,aeid,hitc_clean,active
DTXSID0020022,411,0.0,0.0
DTXSID0020523,411,0.0,0.0
DTXSID0021094,411,,
DTXSID0021385,411,1.2538473275657804e-13,0.0
DTXSID0021965,411,1.2436581948006116e-16,0.0
DTXSID0023826,411,1.2934522850576858e-09,0.0
DTXSID0026967,411,0.0,0.0
DTXSID0034695,411,5.771088770661859e-09,0.0
DTXSID0047533,411,,
DTXSID1021455,411,0.9999999598589357,1.0
DTXSID1022053,411,7.105324586708047e-18,0.0
DTXSID1025271,411,6.6652210394669046e-12,0.0
DTXSID1026900,411,2.8958373933471643e-10,0.0
DTXSID1034181,411,2.4074682100187e-06,0.0
DTXSID1034210,411,1.3604726700725364e-09,0.0
DTXSID1034260,411,0.9999999982931521,1.0
DTXSID1046970,411,0.0,0.0
DTXSID2020189,411,4.812225847929824e-10,0.0
DTXSID2026076,411,0.0,0.0
DTXSID2026864,411,,
DTXSID2032502,411,0.0,0.0
DTXSID2034627,411,5.1302958665126493e-08,0.0
DTXSID2034881,411,0.0,0.0
DTXSID2036299,411,4.4811341504855334e-05,0.0
DTXSID2040361,411,2.2875116727321756e-08,0.0
DTXSID2047305,411,0.0,0.0
DTXSID2047565,411,0.0,0.0
DTXSID3020207,411,0.0,0.0
DTXSID3020465,411,0.0,0.0
DTXSID3022162,411,2.4275339008785713e-14,0.0
DTXSID3022370,411,0.0,0.0
DTXSID3025469,411,9.224660173890867e-13,0.0
DTXSID3031864,411,2.2033919872976137e-06,0.0
DTXSID3034612,411,0.0,0.0
DTXSID3037208,411,0.9999974440365798,1.0
DTXSID3047558,411,0.9999999549698498,1.0
DTXSID4020537,411,,
DTXSID4022369,411,8.020634196385207e-13,0.0
DTXSID4023412,411,1.304777117948396e-07,0.0
DTXSID4024436,411,,
DTXSID4032459,411,,
DTXSID4032580,411,0.0,0.0
DTXSID5020154,411,,
DTXSID5020601,411,6.43939543597125e-07,0.0
DTXSID5020784,411,4.1855362938315775e-19,0.0
DTXSID5020819,411,0.0,0.0
DTXSID5021097,411,0.0,0.0
DTXSID5023902,411,0.000734273468541673,0.0
DTXSID5024845,411,4.112587566077496e-10,0.0
DTXSID5027982,411,0.0,0.0
DTXSID5032498,411,9.441341082454413e-18,0.0
DTXSID5032600,411,0.9999946040726836,1.0
DTXSID6021244,411,0.9999999818261224,1.0
DTXSID6021456,411,0.0,0.0
DTXSID6023999,411,2.477754972989623e-06,0.0
DTXSID6024206,411,3.979062222577458e-08,0.0
DTXSID6024460,411,0.0,0.0
DTXSID6025145,411,7.666921545039647e-11,0.0
DTXSID6025567,411,0.9998468347260324,1.0
DTXSID6032514,411,,
DTXSID6032645,411,1.6778941827723177e-12,0.0
DTXSID6032649,411,0.9162126265192256,1.0
DTXSID6047367,411,0.0,0.0
DTXSID6047369,411,,
DTXSID6047525,411,3.542940290483511e-16,0.0
DTXSID7020182,411,6.094731150091339e-09,0.0
DTXSID7021150,411,0.9999999998059975,1.0
DTXSID7024160,411,7.405019534044763e-11,0.0
DTXSID7024299,411,4.378365584625665e-07,0.0
DTXSID7024538,411,0.9999927430420276,1.0
DTXSID7024873,411,2.2872506404597134e-06,0.0
DTXSID7026156,411,0.0,0.0
DTXSID7034545,411,9.499456225710601e-15,0.0
DTXSID7044928,411,0.9999999929857223,1.0
DTXSID8020961,411,3.083769823428201e-11,0.0
DTXSID8026224,411,2.3944505063832648e-05,0.0
DTXSID8026640,411,0.0,0.0
DTXSID8037706,411,8.464790321369123e-14,0.0
DTXSID8047395,411,5.131539976163268e-05,0.0
DTXSID9020168,411,,
DTXSID9020453,411,0.0016384071366664424,0.0
DTXSID9020794,411,0.00010336150746944676,0.0
DTXSID9027441,411,0.08205221051967022,0.0
DTXSID9034737,411,0.9999988823087052,1.0
DTXSID9047542,411,5.6519992982475704e-09,0.0
DTXSID9047592,411,0.0,0.0
