dtxsid,aeid,hitc_clean,active
DTXSID0020022,980,0.9698724755676631,1
DTXSID0020105,980,0.004206800735436982,0
DTXSID0020232,980,0.0,0
DTXSID0020311,980,8.019386939642459e-08,0
DTXSID0020319,980,0.282580836636291,0
DTXSID0020440,980,0.014382770959019082,0
DTXSID0020442,980,0.8129525901852762,0
DTXSID0020446,980,0.036868258553511064,0
DTXSID0020498,980,0.00019253585023385164,0
DTXSID0020523,980,0.9999998301201422,1
DTXSID0020529,980,0.0003707695714959969,0
DTXSID0020573,980,0.9375590012246058,1
DTXSID0020604,980,7.207050408004706e-06,0
DTXSID0020606,980,3.4911288974609255e-05,0
DTXSID0020654,980,0.0,0
DTXSID0020941,980,5.678818591818888e-18,0
DTXSID0020943,980,3.6808996683175093e-07,0
DTXSID0021094,980,6.80088256332381e-05,0
DTXSID0021123,980,0.01661266946438656,0
DTXSID0021125,980,0.9992625283601032,1
DTXSID0021206,980,0.0,0
DTXSID0021254,980,7.256576731931012e-16,0
DTXSID0021256,980,1.4128816036343811e-16,0
DTXSID0021337,980,0.0005434159464680012,0
DTXSID0021385,980,0.0,0
DTXSID0021389,980,9.930153533949566e-12,0
DTXSID0021414,980,0.014855039096168917,0
DTXSID0021464,980,0.9999978005893114,1
DTXSID0021832,980,6.678070825783406e-17,0
DTXSID0021834,980,0.024995683051327825,0
DTXSID0021961,980,0.05557646313458964,0
DTXSID0021965,980,0.8726069664564344,0
DTXSID0021969,980,0.0,0
DTXSID0022018,980,2.182427695134236e-06,0
DTXSID0022519,980,2.798479195233622e-10,0
DTXSID0022777,980,0.9992211921129832,1
DTXSID0023581,980,2.9479051681603225e-05,0
DTXSID0023826,980,1.0729904431624203e-08,0
DTXSID0023878,980,3.4094180907496986e-05,0
DTXSID0023901,980,0.01515835862963636,0
DTXSID0023907,980,0.9999999996406868,1
DTXSID0023951,980,4.202040708849632e-05,0
DTXSID0024000,980,0.0,0
DTXSID0024002,980,3.878043150760127e-07,0
DTXSID0024052,980,0.026194865755907563,0
DTXSID0024216,980,1.9307152914528067e-08,0
DTXSID0024266,980,3.9540376525611635e-07,0
DTXSID0025523,980,2.3927369467587366e-09,0
DTXSID0026252,980,1.063327681030951e-07,0
DTXSID0026915,980,1.3767951457681757e-13,0
DTXSID0026967,980,0.0,0
DTXSID0027195,980,2.7572225496893168e-05,0
DTXSID0027270,980,0.0,0
DTXSID0027640,980,3.8348669583966135e-09,0
DTXSID0027856,980,1.281188566137337e-05,0
DTXSID0027983,980,0.001690177045925863,0
DTXSID0028038,980,0.015573504485495012,0
DTXSID0028666,980,0.0,0
DTXSID0032493,980,0.0003777493964487326,0
DTXSID0032497,980,0.260456495608296,0
DTXSID0032520,980,0.9978146167834704,1
DTXSID0032572,980,0.10957825000149092,0
DTXSID0032578,980,2.3430832297524622e-06,0
DTXSID0032601,980,0.0031812047588576915,0
DTXSID0032605,980,0.8107433273349651,0
DTXSID0032651,980,0.0812709030708372,0
DTXSID0032655,980,4.6252470467508345e-05,0
DTXSID0034192,980,0.7267971554048305,0
DTXSID0034223,980,0.9941787631156898,1
DTXSID0034227,980,1.8825847571976478e-07,0
DTXSID0034300,980,0.04135853859864241,0
DTXSID0034566,980,0.9827182411859937,1
DTXSID0034695,980,0.9999999999999997,1
DTXSID0034803,980,1.6176169138823167e-09,0
DTXSID0034855,980,1.7187880329778483e-14,0
DTXSID0034930,980,3.583916317549124e-05,0
DTXSID0037495,980,0.0,0
DTXSID0039223,980,5.8527401783996756e-05,0
DTXSID0040701,980,0.0025519922241653476,0
DTXSID0040707,980,0.06611908139066695,0
DTXSID0041141,980,4.2444594163521967e-13,0
DTXSID0042400,980,0.7781612764776993,0
DTXSID0047167,980,0.0001509256988864748,0
DTXSID0047246,980,0.9999999999762162,1
DTXSID0047248,980,0.018359949665984192,0
DTXSID0047290,980,0.04415343568825031,0
DTXSID0047292,980,1.4754752252057326e-06,0
DTXSID0047294,980,1.7027768984387035e-13,0
DTXSID0047296,980,0.15007446499309743,0
DTXSID0047325,980,0.007239161905033887,0
DTXSID0047327,980,0.0014148012532620765,0
DTXSID0047371,980,0.9996456372567326,1
DTXSID0047375,980,1.8566590686149575e-11,0
DTXSID0047377,980,0.07968106897391218,0
DTXSID0047379,980,5.314766097028359e-06,0
DTXSID0047456,980,2.838113840248846e-07,0
DTXSID0047533,980,1.2037247871165721e-05,0
DTXSID0047535,980,0.016837413771553088,0
DTXSID0047537,980,2.5498398923629227e-07,0
DTXSID0047539,980,1.174463110722065e-10,0
DTXSID0048505,980,0.9999994497095958,1
DTXSID0048507,980,0.9019341600646104,1
DTXSID0048509,980,0.9873423554173849,1
DTXSID1020069,980,0.9999999999203477,1
DTXSID1020140,980,0.0,0
DTXSID1020148,980,1.7279882103386332e-05,0
DTXSID1020194,980,7.78614549286522e-15,0
DTXSID1020221,980,0.06868751250309652,0
DTXSID1020350,980,1.8591102932837313e-16,0
DTXSID1020431,980,0.0,0
DTXSID1020439,980,0.00012037109528154694,0
DTXSID1020485,980,0.0013518540600030587,0
DTXSID1020510,980,0.9953009337725628,1
DTXSID1020512,980,0.19166291810616218,0
DTXSID1020560,980,8.591733666315485e-10,0
DTXSID1020647,980,0.03342412003551558,0
DTXSID1020699,980,5.085293714291834e-06,0
DTXSID1020770,980,0.9999999999997371,1
DTXSID1020807,980,0.01536924715332759,0
DTXSID1020855,980,2.3822202540042567e-13,0
DTXSID1020930,980,0.032457664453004964,0
DTXSID1020932,980,7.817661563262393e-06,0
DTXSID1021160,980,2.0050854891619443e-11,0
DTXSID1021164,980,1.4626752422215944e-15,0
DTXSID1021166,980,0.663067251166602,0
DTXSID1021322,980,3.7318333470496183e-06,0
DTXSID1021378,980,0.0004811906340347531,0
DTXSID1021409,980,0.9999999854100293,1
DTXSID1021455,980,2.2467080248332783e-08,0
DTXSID1021798,980,0.5835041871058051,0
DTXSID1021821,980,0.0005567255813598721,0
DTXSID1021877,980,7.279677949646168e-05,0
DTXSID1021952,980,7.082288044355779e-13,0
DTXSID1021956,980,0.10959795201766001,0
DTXSID1022053,980,0.9999893064390512,1
DTXSID1022265,980,3.178717290259757e-06,0
