dtxsid,aeid,hitc_clean,active
DTXSID001339559,136,,
DTXSID001351795,136,0.0,0.0
DTXSID001351802,136,,
DTXSID00190950,136,0.0,0.0
DTXSID00192353,136,0.0,0.0
DTXSID00194615,136,,
DTXSID0020020,136,,
DTXSID0020022,136,0.9752802466642946,1.0
DTXSID0020072,136,,
DTXSID0020076,136,,
DTXSID0020105,136,0.0,0.0
DTXSID0020107,136,2.399628478257846e-05,0.0
DTXSID0020151,136,,
DTXSID0020232,136,,
DTXSID0020236,136,2.2363469282196633e-10,0.0
DTXSID0020280,136,0.0,0.0
DTXSID0020282,136,2.1593643796195816e-08,0.0
DTXSID0020284,136,0.003363838381105693,0.0
DTXSID0020286,136,,
DTXSID0020288,136,,
DTXSID0020311,136,,
DTXSID0020319,136,0.0008274267336192255,0.0
DTXSID0020361,136,6.796060654990702e-17,0.0
DTXSID0020365,136,,
DTXSID0020440,136,5.071840970467406e-06,0.0
DTXSID0020442,136,0.0,0.0
DTXSID0020446,136,7.709096322248681e-20,0.0
DTXSID0020494,136,1.476385811661913e-13,0.0
DTXSID0020498,136,7.672719385296319e-15,0.0
DTXSID0020523,136,0.0003131275097556591,0.0
DTXSID0020529,136,0.0,0.0
DTXSID0020573,136,7.873105108910928e-07,0.0
DTXSID0020575,136,0.0,0.0
DTXSID0020577,136,0.0,0.0
DTXSID0020604,136,0.0,0.0
DTXSID0020606,136,0.0001640013596036698,0.0
DTXSID0020652,136,,
DTXSID0020654,136,,
DTXSID0020656,136,0.0,0.0
DTXSID0020737,136,0.0,0.0
DTXSID0020814,136,,
DTXSID0020941,136,,
DTXSID0020943,136,,
DTXSID0021040,136,0.0,0.0
DTXSID0021094,136,0.0005006089461967894,0.0
DTXSID0021121,136,0.0,0.0
DTXSID0021123,136,4.414398398581877e-11,0.0
DTXSID0021125,136,0.5534635943445521,0.0
DTXSID0021175,136,4.789209669983123e-07,0.0
DTXSID0021206,136,3.1083906496423504e-06,0.0
DTXSID0021254,136,0.0,0.0
DTXSID0021256,136,,
DTXSID0021331,136,0.0,0.0
DTXSID0021333,136,,
DTXSID0021337,136,7.010877942828165e-17,0.0
DTXSID0021339,136,0.0,0.0
DTXSID0021385,136,0.03050396048500598,0.0
DTXSID0021389,136,0.9073091397031382,1.0
DTXSID0021414,136,,
DTXSID0021460,136,0.0,0.0
DTXSID0021464,136,0.0,0.0
DTXSID0021543,136,3.0113265219623126e-07,0.0
DTXSID0021597,136,0.0,0.0
DTXSID0021626,136,0.0,0.0
DTXSID0021628,136,0.0,0.0
DTXSID0021757,136,0.0,0.0
