dtxsid,aeid,hitc_clean,active
DTXSID0020232,421,8.055490129321201e-07,0.0
DTXSID0020523,421,5.386496423899313e-15,0.0
DTXSID0021337,421,0.9999855707359279,1.0
DTXSID0022519,421,0.9934552171193114,1.0
DTXSID0026252,421,0.00013809263887234368,0.0
DTXSID0027983,421,2.9284284677310095e-13,0.0
DTXSID0032493,421,,
DTXSID0032520,421,,
DTXSID0034695,421,0.9957721652518958,1.0
DTXSID0037495,421,0.9996820609465282,1.0
DTXSID0048507,421,0.9999999987719284,1.0
DTXSID1022053,421,1.7221125593337736e-14,0.0
DTXSID1023869,421,0.9961182096864873,1.0
DTXSID1024045,421,5.510637141746049e-05,0.0
DTXSID1026031,421,0.5718716853534902,0.0
DTXSID1026665,421,0.0,0.0
DTXSID1032646,421,8.630584514603739e-11,0.0
DTXSID1034181,421,0.7180630167835143,0.0
DTXSID1038321,421,2.104162585083979e-11,0.0
DTXSID1047285,421,0.0,0.0
DTXSID1047360,421,7.460933597452587e-06,0.0
DTXSID1048170,421,0.0,0.0
DTXSID1048172,421,0.0022800787844118923,0.0
DTXSID2020189,421,0.7196412782742175,0.0
DTXSID2021028,421,0.005361904643944702,0.0
DTXSID2022179,421,,
DTXSID2024955,421,,
DTXSID2025680,421,1.1191573429586937e-16,0.0
DTXSID2027593,421,0.0,0.0
DTXSID2034465,421,0.8534977904112305,0.0
DTXSID2040361,421,0.0,0.0
DTXSID2045232,421,1.781269719327554e-11,0.0
DTXSID2047278,421,,
DTXSID2047359,421,0.0,0.0
DTXSID2047565,421,,
DTXSID3020207,421,0.37836065968096105,0.0
DTXSID3020332,421,0.0,0.0
DTXSID3020465,421,0.21811688523719205,0.0
DTXSID3020887,421,0.9857947605471636,1.0
DTXSID3020964,421,4.476723026712244e-16,0.0
DTXSID3021936,421,,
DTXSID3022370,421,1.922583249335007e-05,0.0
DTXSID3023556,421,1.650249319230905e-12,0.0
DTXSID3026302,421,,
DTXSID3031864,421,0.9999999993596365,1.0
DTXSID3032620,421,9.60197579948646e-06,0.0
DTXSID3042219,421,2.916164674577523e-05,0.0
DTXSID3047265,421,4.337888975214749e-09,0.0
DTXSID3047346,421,,
DTXSID3047348,421,0.00017883334745224158,0.0
DTXSID4021268,421,1.4257844267980198e-12,0.0
DTXSID4024062,421,0.0020898001235578768,0.0
DTXSID4024066,421,4.974450749116857e-10,0.0
DTXSID4026214,421,0.0,0.0
DTXSID4027367,421,0.0,0.0
DTXSID4047333,421,0.0,0.0
DTXSID4047339,421,0.0,0.0
DTXSID4048511,421,0.9998541791911891,1.0
DTXSID5020154,421,0.9999753324324597,1.0
DTXSID5020281,421,1.393880064045994e-06,0.0
DTXSID5020601,421,0.0,0.0
DTXSID5020607,421,0.0,0.0
DTXSID5021126,421,,
DTXSID5022439,421,0.01385284192054205,0.0
DTXSID5023900,421,0.6751855212445873,0.0
DTXSID5024394,421,0.0,0.0
DTXSID5027061,421,0.9999992728722519,1.0
DTXSID5027932,421,0.9997583933118674,1.0
DTXSID5029055,421,5.3138930666043e-12,0.0
DTXSID5032600,421,0.0,0.0
DTXSID5041306,421,0.9999967265660443,1.0
DTXSID5044493,421,0.0,0.0
DTXSID5047297,421,3.9548031999047836e-05,0.0
DTXSID5047538,421,7.183177311619605e-08,0.0
DTXSID5048186,421,0.0,0.0
DTXSID5048506,421,8.78201538858433e-17,0.0
DTXSID6020147,421,0.9996485509775521,1.0
DTXSID6021030,421,1.815085227033222e-07,0.0
DTXSID6021032,421,1.0308862343003638e-06,0.0
