dtxsid,aeid,hitc_clean,active
DTXSID00190950,3200,0.0,0
DTXSID00192353,3200,1.8587647433617142e-10,0
DTXSID00194615,3200,6.127421668643944e-05,0
DTXSID00223797,3200,2.9589695561887544e-17,0
DTXSID00379268,3200,0.0,0
DTXSID00379884,3200,2.0487933798894502e-18,0
DTXSID00380798,3200,0.9999999992502814,1
DTXSID00442840,3200,0.0,0
DTXSID0059794,3200,0.0,0
DTXSID0059871,3200,0.0,0
DTXSID0059879,3200,0.0,0
DTXSID0060985,3200,0.0,0
DTXSID00880026,3200,0.0,0
DTXSID00892442,3200,0.0,0
DTXSID10224331,3200,1.1471923445836958e-09,0
DTXSID1032646,3200,1.0,1
DTXSID1037303,3200,0.0,0
DTXSID10379254,3200,0.0,0
DTXSID10379991,3200,0.0,0
DTXSID10382147,3200,4.114869990875867e-19,0
DTXSID1047578,3200,0.0,0
DTXSID1062122,3200,0.0,0
DTXSID1067629,3200,0.9481200458780488,1
DTXSID1068772,3200,0.0,0
DTXSID1074915,3200,5.3605209761525145e-11,0
DTXSID20179883,3200,0.0,0
DTXSID20337446,3200,0.0,0
DTXSID20375106,3200,0.0,0
DTXSID20440585,3200,0.0,0
DTXSID2060965,3200,0.0,0
DTXSID20874028,3200,0.0,0
DTXSID20880144,3200,0.0,0
DTXSID30170109,3200,0.0,0
DTXSID3031860,3200,0.0,0
DTXSID3031862,3200,0.0,0
DTXSID3031864,3200,1.0,1
DTXSID30340244,3200,0.0,0
DTXSID3037707,3200,0.0,0
DTXSID3037709,3200,0.0,0
DTXSID30378880,3200,0.0,0
DTXSID30382063,3200,0.0,0
DTXSID30382104,3200,1.0,1
DTXSID3038939,3200,0.0,0
DTXSID30395037,3200,0.0,0
DTXSID30396867,3200,0.0,0
DTXSID3047558,3200,0.0,0
DTXSID3059921,3200,0.0,0
DTXSID3059927,3200,0.0,0
DTXSID30627108,3200,0.0,0
DTXSID3065586,3200,0.0,0
DTXSID3066215,3200,0.0,0
DTXSID30880413,3200,0.0,0
DTXSID30891564,3200,0.0,0
DTXSID40204489,3200,0.0,0
DTXSID40235137,3200,0.0,0
DTXSID40379666,3200,0.0,0
DTXSID40380257,3200,0.0,0
DTXSID40380797,3200,0.0,0
DTXSID4059833,3200,0.0,0
DTXSID4059912,3200,0.0,0
DTXSID4059914,3200,0.0,0
DTXSID4059916,3200,2.377712688398362e-10,0
DTXSID40880025,3200,0.0,0
DTXSID50229163,3200,0.0,0
DTXSID5027140,3200,1.0648266876284525e-10,0
DTXSID5030030,3200,0.0,0
DTXSID50369896,3200,0.0,0
DTXSID50375114,3200,0.0,0
DTXSID50381992,3200,0.0,0
DTXSID50382621,3200,0.0,0
DTXSID50441560,3200,0.0,0
DTXSID5044572,3200,0.0,0
DTXSID50469320,3200,1.5297572763680185e-08,0
DTXSID5059799,3200,0.0,0
DTXSID5059828,3200,0.0,0
DTXSID5060986,3200,0.9999731274455284,1
DTXSID5061954,3200,0.0,0
DTXSID5063235,3200,0.0,0
DTXSID5067348,3200,0.0,0
DTXSID50880218,3200,0.0,0
DTXSID50892417,3200,0.0,0
DTXSID60195123,3200,0.0,0
DTXSID6027426,3200,0.0,0
DTXSID60377821,3200,0.000353247064845605,0
DTXSID60377826,3200,0.0,0
DTXSID60379269,3200,0.0,0
DTXSID60379901,3200,0.0,0
DTXSID60380390,3200,0.0,0
DTXSID60400587,3200,0.0,0
DTXSID60500450,3200,0.0,0
DTXSID6062599,3200,0.0,0
DTXSID60663110,3200,0.0,0
DTXSID6067331,3200,0.0,0
DTXSID70191136,3200,0.0,0
DTXSID70276659,3200,0.0,0
DTXSID7027831,3200,0.99998216904849,1
DTXSID7029904,3200,0.0,0
DTXSID70366226,3200,0.0,0
DTXSID70379295,3200,0.9999999981453551,1
DTXSID70381090,3200,0.0,0
DTXSID70381151,3200,0.0,0
DTXSID70400078,3200,0.0,0
DTXSID7040150,3200,0.9950206678920626,1
DTXSID7047566,3200,0.0,0
DTXSID70537191,3200,0.0,0
DTXSID7060332,3200,0.999997626197147,1
DTXSID7074616,3200,0.0,0
DTXSID70880134,3200,0.0,0
DTXSID70880215,3200,0.0,0
DTXSID70880230,3200,0.0,0
DTXSID80310730,3200,0.0,0
DTXSID8031863,3200,0.0,0
DTXSID8031865,3200,0.0,0
DTXSID80375107,3200,0.0,0
DTXSID8037706,3200,0.9999987055091532,1
DTXSID8037708,3200,0.0,0
DTXSID80379721,3200,0.0,0
DTXSID80379781,3200,1.8147663162680543e-19,0
DTXSID80382093,3200,0.0,0
DTXSID8044969,3200,0.0,0
DTXSID8047553,3200,0.0,0
DTXSID8051419,3200,0.9999999999999969,1
DTXSID8059920,3200,0.9999941555570977,1
DTXSID8059926,3200,0.0,0
DTXSID8059928,3200,0.0,0
DTXSID8059970,3200,0.0,0
DTXSID80881157,3200,0.9999999999997132,1
DTXSID90174941,3200,0.0,0
DTXSID90315130,3200,0.0,0
DTXSID90371872,3200,7.582642111341127e-10,0
DTXSID90382620,3200,0.0,0
DTXSID90558000,3200,0.0,0
DTXSID9059832,3200,0.0,0
DTXSID9059834,3200,0.0,0
DTXSID9059919,3200,0.0,0
DTXSID9059969,3200,0.0,0
DTXSID9061881,3200,0.0,0
DTXSID90868151,3200,0.0,0
DTXSID90880156,3200,0.0,0
