dtxsid,aeid,hitc_clean,active
DTXSID0020076,1831,2.2016869718913697e-14,0.0
DTXSID0021125,1831,1.46650194811455e-17,0.0
DTXSID0021414,1831,0.0,0.0
DTXSID0021965,1831,0.0005444931324223904,0.0
DTXSID0022777,1831,0.999999999999966,1.0
DTXSID0034695,1831,0.25083063614541473,0.0
DTXSID0041141,1831,0.002970635659925025,0.0
DTXSID1021322,1831,0.9999999999882949,1.0
DTXSID1021952,1831,9.33274282281422e-06,0.0
DTXSID1023235,1831,0.9977834022951412,1.0
DTXSID1025300,1831,0.3395618977137347,0.0
DTXSID1026081,1831,,
DTXSID1038298,1831,5.8804885412093496e-09,0.0
DTXSID1046970,1831,0.8186918191786022,0.0
DTXSID2020268,1831,0.0,0.0
DTXSID2032637,1831,0.9999999731198211,1.0
DTXSID2039336,1831,0.00813018387045372,0.0
DTXSID3021932,1831,0.9999999950234529,1.0
DTXSID3024235,1831,0.029184846378338805,0.0
DTXSID3031864,1831,1.0,1.0
DTXSID3032337,1831,1.3547922737619758e-06,0.0
DTXSID3034664,1831,,
DTXSID4020402,1831,4.604726789232777e-08,0.0
DTXSID4020820,1831,0.9999999999894731,1.0
DTXSID4021135,1831,,
DTXSID4021218,1831,0.9995876441063993,1.0
DTXSID4022529,1831,0.9999998372925443,1.0
DTXSID4023412,1831,0.9999999906518956,1.0
DTXSID4026214,1831,0.0,0.0
DTXSID4034150,1831,0.999998039104886,1.0
DTXSID4034609,1831,0.9856095546916399,1.0
DTXSID4040713,1831,0.0,0.0
DTXSID4047331,1831,0.0,0.0
DTXSID5020601,1831,4.0450225710059476e-05,0.0
DTXSID5021209,1831,0.003231253945996455,0.0
DTXSID5021411,1831,0.0,0.0
DTXSID5029055,1831,,
DTXSID5032498,1831,0.0,0.0
DTXSID5032525,1831,6.457915131216673e-07,0.0
DTXSID5032573,1831,0.025471598338783877,0.0
DTXSID5048186,1831,0.004329452830594103,0.0
DTXSID6020220,1831,2.2506549899467562e-07,0.0
DTXSID6023733,1831,0.9999974899186059,1.0
DTXSID6024913,1831,6.020719009158547e-05,0.0
DTXSID7020182,1831,1.0931520571608538e-08,0.0
DTXSID7020895,1831,5.3805536757803535e-08,0.0
DTXSID7021237,1831,5.749029593225078e-09,0.0
DTXSID7025219,1831,0.12322270909061903,0.0
DTXSID7032551,1831,0.7754485462606882,0.0
DTXSID7037717,1831,,
DTXSID7047306,1831,0.004272615670124853,0.0
DTXSID8022828,1831,1.0,1.0
DTXSID8022959,1831,0.0,0.0
DTXSID8023216,1831,0.00012878651638251884,0.0
DTXSID8034665,1831,7.704124666473054e-07,0.0
DTXSID9020164,1831,0.1139558806819217,0.0
DTXSID9021390,1831,,
DTXSID9026261,1831,9.872893074635284e-06,0.0
