dtxsid,aeid,hitc_clean,active
DTXSID00190950,2867,7.245517982125666e-08,0
DTXSID00192353,2867,0.06163413596869434,0
DTXSID00194615,2867,0.0002982871731597042,0
DTXSID0020365,2867,0.9764313407630958,1
DTXSID00223797,2867,7.889720333832799e-05,0
DTXSID00379268,2867,9.121360774846042e-09,0
DTXSID00379884,2867,1.3277414187333772e-07,0
DTXSID00379925,2867,9.689514976185578e-05,0
DTXSID00380798,2867,4.011172617561759e-06,0
DTXSID00442840,2867,3.987379190779163e-06,0
DTXSID0059794,2867,0.0001098077875828656,0
DTXSID0059829,2867,4.333606378807866e-08,0
DTXSID0059871,2867,4.984810294519824e-11,0
DTXSID0059879,2867,9.201627085060395e-11,0
DTXSID0060985,2867,1.901225618171979e-07,0
DTXSID00892442,2867,5.012171758100034e-09,0
DTXSID10224331,2867,0.8429852015544778,0
DTXSID1032646,2867,0.8324377477374122,0
DTXSID1037303,2867,0.11353442510210877,0
DTXSID10379254,2867,5.956439371909378e-09,0
DTXSID10379835,2867,2.3981718859921218e-05,0
DTXSID10379991,2867,0.9999991132820493,1
DTXSID10382147,2867,7.219331114128554e-11,0
DTXSID1047578,2867,0.9232358353834111,1
DTXSID1062122,2867,4.3399419973032475e-07,0
DTXSID1067629,2867,0.9350953247066348,1
DTXSID1068772,2867,0.0008011758629643803,0
DTXSID1074915,2867,6.411949924632304e-20,0
DTXSID20179883,2867,0.0001227115615316383,0
DTXSID20335129,2867,0.054263000079381625,0
DTXSID20337446,2867,0.0008383176624976086,0
DTXSID20375106,2867,2.4367642044181642e-09,0
DTXSID20379947,2867,1.129014766614838e-07,0
DTXSID20440585,2867,1.3506684542038634e-08,0
DTXSID2060965,2867,2.2993465102618166e-08,0
DTXSID20874028,2867,0.013865114761536363,0
DTXSID20880144,2867,0.00010305773061873827,0
DTXSID30170109,2867,3.5181791733611712e-06,0
DTXSID30190948,2867,0.9999919219107584,1
DTXSID3031860,2867,0.9998962953258569,1
DTXSID3031862,2867,0.0003319845248917355,0
DTXSID3031864,2867,0.8487586861751967,0
