dtxsid,aeid,hitc_clean,active
DTXSID0020529,453,,
DTXSID0025523,453,8.934943579585466e-06,0.0
DTXSID0026252,453,,
DTXSID0027856,453,3.379585233900686e-05,0.0
DTXSID0028038,453,0.9960904885028561,1.0
DTXSID0032578,453,4.5997359702283495e-09,0.0
DTXSID0034695,453,0.9999999929480393,1.0
DTXSID0041141,453,,
DTXSID0047290,453,9.467296127815033e-08,0.0
DTXSID0048507,453,5.1740007861487004e-05,0.0
DTXSID1020770,453,7.282207868671899e-08,0.0
DTXSID1021409,453,0.9857910599847475,1.0
DTXSID1022053,453,,
DTXSID1026031,453,0.08055773465751054,0.0
DTXSID1026665,453,0.00926491392072229,0.0
DTXSID1027635,453,0.0,0.0
DTXSID1027924,453,,
DTXSID1032646,453,,
DTXSID1038321,453,,
DTXSID1044643,453,,
DTXSID1048172,453,6.400922003171188e-07,0.0
DTXSID2021028,453,0.00620746471993806,0.0
DTXSID2021600,453,4.048871559536789e-08,0.0
DTXSID2047357,453,,
DTXSID2047565,453,0.0,0.0
DTXSID3020122,453,0.8092486120564647,0.0
DTXSID3020332,453,,
DTXSID3020916,453,6.80652481182643e-06,0.0
DTXSID3022370,453,0.874974863373985,0.0
DTXSID3023556,453,,
DTXSID3024289,453,5.51952450030543e-08,0.0
DTXSID3024940,453,0.0,0.0
DTXSID3034165,453,0.0,0.0
DTXSID3037709,453,3.269939903577568e-05,0.0
DTXSID3042390,453,0.013593129812510025,0.0
DTXSID3047267,453,,
DTXSID4024729,453,0.0,0.0
DTXSID4044581,453,0.0,0.0
DTXSID4047333,453,0.9997473872098337,1.0
DTXSID4047628,453,7.074596228989577e-16,0.0
DTXSID5020784,453,7.979342887227328e-05,0.0
DTXSID5021209,453,0.0004624631689560879,0.0
DTXSID5021411,453,,
DTXSID5027932,453,0.9990823624833441,1.0
DTXSID5029055,453,1.288715083019857e-10,0.0
DTXSID6020147,453,0.0,0.0
DTXSID6022000,453,2.7682639521227252e-05,0.0
DTXSID6022927,453,5.568548137528663e-06,0.0
DTXSID6023733,453,0.0,0.0
DTXSID6025438,453,8.586415155017928e-06,0.0
DTXSID6027397,453,2.781574143843905e-09,0.0
DTXSID6032647,453,0.9986147369515247,1.0
DTXSID6040111,453,0.0,0.0
DTXSID6043709,453,7.629555037807955e-06,0.0
DTXSID7020005,453,0.02186384046065321,0.0
DTXSID7020685,453,1.0,1.0
DTXSID7020710,453,0.45292003929023505,0.0
DTXSID7021150,453,0.9999999955880513,1.0
DTXSID7021653,453,,
DTXSID7024538,453,,
DTXSID7026994,453,1.4865215821634221e-06,0.0
DTXSID7048168,453,0.1201588390061253,0.0
DTXSID8020337,453,5.122805688641807e-12,0.0
DTXSID8025599,453,0.9999999999901347,1.0
DTXSID8033562,453,0.0,0.0
DTXSID8044175,453,0.0,0.0
DTXSID9020243,453,0.9967919793580807,1.0
DTXSID9020407,453,0.0,0.0
DTXSID9021928,453,0.0,0.0
DTXSID9022364,453,4.4543137710726206e-08,0.0
DTXSID9023380,453,1.8035102206881248e-09,0.0
DTXSID9024489,453,0.6992278431265361,0.0
DTXSID9026265,453,0.0,0.0
DTXSID9032329,453,,
