dtxsid,aeid,hitc_clean,active
DTXSID001334842,2775,1.3446340554542822e-07,0
DTXSID001335119,2775,1.0626500760032828e-11,0
DTXSID0020442,2775,0.0,0
DTXSID0021389,2775,0.0,0
DTXSID0022018,2775,1.0562464231949454e-08,0
DTXSID0032520,2775,0.7666189803255385,0
DTXSID0034566,2775,0.9999999999281287,1
DTXSID0034695,2775,0.0,0
DTXSID0034722,2775,1.4157890072848385e-08,0
DTXSID0037601,2775,0.0,0
DTXSID0039223,2775,0.0,0
DTXSID0047240,2775,0.0,0
DTXSID101336160,2775,1.156529924783237e-14,0
DTXSID1020140,2775,5.321824314504094e-11,0
DTXSID1020560,2775,0.9815132516488475,1
DTXSID1020855,2775,0.0,0
DTXSID1020930,2775,0.0,0
DTXSID1021952,2775,7.202353833534221e-07,0
DTXSID1023235,2775,0.0,0
DTXSID1023998,2775,0.0,0
DTXSID1024091,2775,1.679916220386202e-05,0
DTXSID1024120,2775,6.847785813757837e-13,0
DTXSID1024170,2775,0.0,0
DTXSID1024174,2775,0.0,0
DTXSID1024209,2775,0.8118755958240341,0
DTXSID1025300,2775,0.20101495428136973,0
DTXSID1025568,2775,0.9951598087189255,1
DTXSID1026081,2775,2.7390333638895795e-05,0
DTXSID1027348,2775,1.04111693742515e-09,0
DTXSID1032482,2775,3.8062461881083924e-16,0
DTXSID1032519,2775,0.00010457955927341709,0
DTXSID1032648,2775,0.9999945802050755,1
DTXSID1032690,2775,0.004530710653083422,0
DTXSID1034185,2775,0.6788783436599469,0
DTXSID1037197,2775,0.0,0
DTXSID1038666,2775,6.436598223798889e-05,0
DTXSID1052741,2775,0.0,0
DTXSID2020006,2775,0.0,0
DTXSID2020630,2775,0.9998490476681948,1
DTXSID2021781,2775,2.223555834667308e-17,0
DTXSID2021995,2775,0.0,0
DTXSID2022254,2775,2.9917783238813818e-05,0
DTXSID2022707,2775,0.0,0
DTXSID2023270,2775,1.8558959404709285e-07,0
DTXSID2023309,2775,3.735896324266838e-10,0
DTXSID20274180,2775,0.0,0
DTXSID2032344,2775,7.866693095398082e-08,0
DTXSID2032550,2775,0.05179349266360339,0
DTXSID2032552,2775,0.8232813990191589,0
DTXSID2032558,2775,0.7431670821661327,0
DTXSID2032637,2775,0.0,0
DTXSID2033736,2775,0.991345397987486,1
DTXSID2034465,2775,5.003344016013173e-07,0
DTXSID2034590,2775,1.4382837250127335e-05,0
DTXSID2034625,2775,0.0,0
DTXSID2034962,2775,0.0,0
DTXSID2037500,2775,0.23210972750504227,0
DTXSID2044343,2775,1.258663501196635e-07,0
DTXSID301334841,2775,0.9741963350015553,1
DTXSID301335118,2775,2.7592728384222673e-10,0
DTXSID3020122,2775,0.0,0
DTXSID3020205,2775,0.0,0
DTXSID3020384,2775,0.6785117630895385,0
DTXSID3020596,2775,1.967744487591986e-06,0
DTXSID3021986,2775,0.0,0
DTXSID3023897,2775,0.0,0
DTXSID3024102,2775,0.0,0
DTXSID3025465,2775,0.0,0
DTXSID3027403,2775,0.9999982770882975,1
DTXSID3030056,2775,7.57579521361946e-07,0
DTXSID3030711,2775,0.0,0
DTXSID3031521,2775,0.0,0
DTXSID3031864,2775,0.0,0
DTXSID3034329,2775,0.0,0
DTXSID3037044,2775,0.0,0
DTXSID3037541,2775,0.7882591936561358,0
DTXSID3037709,2775,0.0,0
DTXSID3045437,2775,0.0,0
DTXSID3065740,2775,0.9467425886822877,1
DTXSID4020321,2775,0.0,0
DTXSID4020458,2775,0.07535576278914365,0
DTXSID4020791,2775,7.646971574964017e-05,0
DTXSID4020820,2775,0.002225233109401075,0
DTXSID4021391,2775,0.0,0
DTXSID4022361,2775,0.0,0
DTXSID4023412,2775,0.0,0
DTXSID4024729,2775,0.7743582556463816,0
DTXSID4024983,2775,2.7039812667110157e-05,0
DTXSID40274167,2775,0.0,0
DTXSID4028880,2775,0.0,0
DTXSID4032291,2775,3.907438439301771e-08,0
DTXSID4032459,2775,0.0,0
DTXSID4032580,2775,0.9281551770994035,1
DTXSID4032611,2775,0.0,0
DTXSID4034150,2775,1.4352572675865987e-13,0
DTXSID4034609,2775,8.288000531147918e-14,0
DTXSID4034869,2775,3.8826062879210943e-11,0
DTXSID4037580,2775,0.6748434287243554,0
DTXSID4037586,2775,0.0,0
DTXSID4040137,2775,0.0,0
DTXSID4046812,2775,1.5340885276440824e-17,0
DTXSID4047672,2775,2.3878087456165316e-16,0
DTXSID4058104,2775,0.0,0
DTXSID40880040,2775,0.0,0
DTXSID40897219,2775,0.0,0
DTXSID501018738,2775,0.11936843288730338,0
DTXSID50157932,2775,0.29204071456694436,0
DTXSID5020027,2775,0.0022847089629424284,0
DTXSID5020104,2775,0.9975761168703025,1
DTXSID5020106,2775,1.9292784191236597e-06,0
DTXSID5020108,2775,0.0,0
DTXSID5020449,2775,0.9950491942135178,1
DTXSID5020601,2775,0.0011814840921915185,0
DTXSID5020607,2775,0.0,0
DTXSID5020732,2775,0.025473781195716267,0
DTXSID5020813,2775,0.999748258242593,1
DTXSID5021251,2775,0.0,0
DTXSID5021332,2775,0.994003236113939,1
DTXSID5021411,2775,0.00217469413194,0
DTXSID5021758,2775,0.0006929811188027921,0
DTXSID5023039,2775,0.009541395843307621,0
DTXSID5023322,2775,3.5280357648075334e-12,0
DTXSID5023588,2775,0.0,0
DTXSID5023742,2775,3.64064006855065e-12,0
DTXSID5024261,2775,0.0,0
DTXSID5024344,2775,0.0,0
DTXSID5024891,2775,0.9999999628280852,1
DTXSID5026259,2775,0.002074922642894947,0
DTXSID5026912,2775,1.0735216825658564e-12,0
DTXSID5030030,2775,5.424773259388029e-07,0
DTXSID5032440,2775,0.0,0
DTXSID5032442,2775,0.0,0
DTXSID5032573,2775,0.0,0
DTXSID5034698,2775,0.0,0
DTXSID5034723,2775,7.313950903175856e-15,0
DTXSID5035084,2775,3.460060961732204e-17,0
DTXSID5035957,2775,0.0,0
DTXSID5037072,2775,0.9267425579084209,1
DTXSID5037523,2775,0.0,0
DTXSID5037602,2775,0.0,0
DTXSID5047037,2775,0.0,0
DTXSID601335117,2775,0.21928041291406167,0
DTXSID6020226,2775,0.0,0
DTXSID6020690,2775,0.001359421570441281,0
DTXSID6021248,2775,0.9999999271492093,1
DTXSID6021793,2775,0.9014108053510014,1
DTXSID6024177,2775,4.5859589736940707e-08,0
DTXSID6024206,2775,0.0,0
DTXSID6024331,2775,0.03126794173224413,0
DTXSID6024701,2775,0.003181753184459457,0
DTXSID6032192,2775,0.0,0
DTXSID6032352,2775,0.0,0
DTXSID6032354,2775,0.0,0
DTXSID6032358,2775,0.14574380326337008,0
DTXSID6034392,2775,1.8736425878225906e-07,0
DTXSID6034928,2775,0.019238703523025428,0
DTXSID6040373,2775,0.0,0
DTXSID6042286,2775,1.484542253791356e-16,0
DTXSID6042444,2775,0.0,0
DTXSID6044303,2775,0.20389703802980683,0
DTXSID6052871,2775,0.0,0
DTXSID6058005,2775,2.59128230968747e-15,0
DTXSID701334843,2775,0.0064058758055503765,0
DTXSID70183677,2775,0.9998584078874768,1
DTXSID7020182,2775,0.0,0
DTXSID7020479,2775,0.00043995706882036736,0
DTXSID7020552,2775,4.0819704830816593e-10,0
DTXSID7020762,2775,3.807303886206968e-09,0
DTXSID7021102,2775,0.8210725671150619,0
DTXSID7021239,2775,2.9215660660634104e-10,0
DTXSID7021992,2775,0.0,0
DTXSID7024241,2775,2.7007833579689485e-15,0
DTXSID7024243,2775,5.842126159659658e-07,0
DTXSID7024586,2775,0.0,0
DTXSID7024827,2775,0.9988079774584562,1
DTXSID7027205,2775,3.086606804990518e-17,0
DTXSID7027540,2775,9.820365662567343e-05,0
DTXSID7032424,2775,3.154101728280035e-05,0
DTXSID7032551,2775,0.9997928914477656,1
DTXSID7032559,2775,0.0,0
DTXSID7032638,2775,0.9330993365568284,1
DTXSID7034549,2775,8.019357268119298e-16,0
DTXSID7034961,2775,0.0,0
DTXSID7037509,2775,2.5904592327342027e-16,0
DTXSID7037555,2775,7.9455593585684e-05,0
DTXSID70880215,2775,0.0,0
DTXSID801336159,2775,0.0,0
DTXSID8020381,2775,0.04316997814237461,0
DTXSID8020462,2775,0.0027407457227729137,0
DTXSID8020541,2775,2.2975642155753887e-13,0
DTXSID8021272,2775,6.8828135356245e-10,0
DTXSID8023846,2775,0.0755760372565555,0
DTXSID8023892,2775,0.0,0
DTXSID8025383,2775,0.0,0
DTXSID8031865,2775,6.0519939136687874e-12,0
DTXSID8032330,2775,0.0,0
DTXSID8032386,2775,0.0,0
DTXSID8034588,2775,0.07350128059180185,0
DTXSID8037706,2775,0.0,0
DTXSID8058166,2775,3.3247749248002543e-12,0
DTXSID901015148,2775,0.0,0
DTXSID901018461,2775,7.238834163107999e-11,0
DTXSID9020116,2775,4.2283305823184386e-16,0
DTXSID9020160,2775,0.0,0
DTXSID9020247,2775,0.0,0
DTXSID9020249,2775,0.0,0
DTXSID9020407,2775,4.765652489632877e-12,0
DTXSID9020663,2775,7.176925381598048e-06,0
DTXSID9020790,2775,0.9918647186138482,1
DTXSID9020794,2775,4.889968033648011e-06,0
DTXSID9022522,2775,0.2926042197253881,0
DTXSID9026261,2775,0.5838079857761419,0
DTXSID9030048,2775,0.0009642465137199397,0
DTXSID9032113,2775,0.9064250762990075,1
DTXSID9032329,2775,0.0,0
DTXSID9032533,2775,0.9998120358331073,1
DTXSID9032610,2775,0.0,0
DTXSID9034492,2775,0.9633119294748552,1
DTXSID9037539,2775,0.9803033880141337,1
DTXSID9040681,2775,0.0,0
DTXSID9040712,2775,0.9999999999976593,1
DTXSID9047542,2775,0.9801631444121064,1
DTXSID90909356,2775,0.0,0
