dtxsid,aeid,hitc_clean,active
DTXSID0020022,922,0.7555967046669374,0
DTXSID0020105,922,1.6966952769088714e-06,0
DTXSID0020232,922,0.004256675355438018,0
DTXSID0020311,922,0.0,0
DTXSID0020319,922,7.250845397003455e-12,0
DTXSID0020440,922,0.22828563806672492,0
DTXSID0020442,922,0.00013109288122886077,0
DTXSID0020446,922,0.0,0
DTXSID0020498,922,5.964659752018598e-07,0
DTXSID0020523,922,0.9999999228376469,1
DTXSID0020529,922,0.0,0
DTXSID0020573,922,0.0011993839661301239,0
DTXSID0020604,922,0.0008691172164531198,0
DTXSID0020606,922,0.002828001889095178,0
DTXSID0020654,922,4.5389105223351504e-12,0
DTXSID0020941,922,2.5921243921256644e-10,0
DTXSID0020943,922,0.0,0
DTXSID0021094,922,2.3033077899372324e-05,0
DTXSID0021123,922,5.913108949504946e-11,0
DTXSID0021125,922,0.6421926391431858,0
DTXSID0021206,922,1.891566607310948e-09,0
DTXSID0021254,922,1.244595856898423e-09,0
DTXSID0021256,922,4.79365547002488e-16,0
DTXSID0021337,922,0.004074266462951004,0
DTXSID0021385,922,1.6083346480072095e-10,0
DTXSID0021389,922,0.004242121499162956,0
DTXSID0021414,922,0.016411587186198937,0
DTXSID0021464,922,0.9996750937276262,1
DTXSID0021832,922,0.0,0
DTXSID0021834,922,0.009294295693073789,0
DTXSID0021961,922,0.0005768542386420486,0
DTXSID0021965,922,0.5273295404600192,0
DTXSID0021969,922,0.0,0
DTXSID0022018,922,1.3357600997814236e-13,0
DTXSID0022519,922,6.594372529109357e-06,0
DTXSID0022777,922,1.0035562978998886e-13,0
DTXSID0023581,922,3.551382118000806e-06,0
DTXSID0023826,922,1.5051056234657625e-15,0
DTXSID0023878,922,0.0,0
DTXSID0023901,922,7.897505878067794e-10,0
DTXSID0023907,922,0.9067394266050119,1
DTXSID0023951,922,7.722077658682925e-05,0
DTXSID0024000,922,5.366887501938504e-07,0
DTXSID0024002,922,0.003387926465611552,0
DTXSID0024052,922,0.9956903594526699,1
DTXSID0024216,922,0.0004694874007619422,0
DTXSID0024266,922,0.00014030169123992425,0
DTXSID0025523,922,0.0,0
DTXSID0026252,922,4.3598477985978173e-07,0
DTXSID0026915,922,3.790394400773618e-06,0
DTXSID0026967,922,0.0,0
DTXSID0027195,922,1.9052181189541043e-07,0
DTXSID0027270,922,1.006715252064516e-14,0
DTXSID0027640,922,5.234438613598882e-05,0
DTXSID0027856,922,7.86128760645255e-06,0
DTXSID0027983,922,0.6146977729952807,0
DTXSID0028038,922,0.0,0
DTXSID0028666,922,1.2662470557272411e-18,0
DTXSID0032493,922,0.8276863430391012,0
DTXSID0032497,922,7.461789467265185e-06,0
DTXSID0032520,922,0.999794482458961,1
DTXSID0032572,922,0.020596751325322585,0
DTXSID0032578,922,0.0,0
DTXSID0032601,922,0.0257043613515955,0
DTXSID0032605,922,2.9604566435619295e-06,0
DTXSID0032651,922,0.9993869802937081,1
DTXSID0032655,922,0.7317020552519109,0
DTXSID0034192,922,0.0026829628367292754,0
DTXSID0034223,922,0.9987259649064385,1
DTXSID0034227,922,1.5990896221228857e-08,0
DTXSID0034300,922,0.0,0
DTXSID0034566,922,0.9902011688184932,1
DTXSID0034695,922,1.0,1
DTXSID0034803,922,0.001732764826502356,0
DTXSID0034855,922,1.0872574262713956e-07,0
DTXSID0034930,922,1.9410828435326045e-05,0
DTXSID0037495,922,4.858165326407326e-06,0
DTXSID0039223,922,8.88708321334695e-10,0
DTXSID0040701,922,1.1599842957049228e-06,0
DTXSID0040707,922,0.0002038674536375746,0
DTXSID0041141,922,1.1235265987584508e-09,0
DTXSID0042400,922,0.5332670343984285,0
DTXSID0047167,922,0.00016963944619561707,0
DTXSID0047246,922,0.9338224188590408,1
DTXSID0047248,922,1.9601565543058626e-05,0
DTXSID0047290,922,0.9916023467786718,1
DTXSID0047292,922,5.843125015227455e-06,0
