dtxsid,aeid,hitc_clean,active
DTXSID001334842,2502,0.9506151298606202,1
DTXSID001335119,2502,1.6758374079858256e-06,0
DTXSID00192353,2502,0.013215146990415682,0
DTXSID0020107,2502,0.012830607025789219,0
DTXSID0020232,2502,0.047706158659886984,0
DTXSID0020442,2502,0.001788809689438256,0
DTXSID0020573,2502,0.18467921491036343,0
DTXSID0021123,2502,0.0,0
DTXSID0021206,2502,2.0012346275782308e-06,0
DTXSID0021389,2502,0.9072524893424099,1
DTXSID0022018,2502,0.014714838670890969,0
DTXSID0022432,2502,0.00866841377172132,0
DTXSID0022519,2502,0.00018836753359274586,0
DTXSID0023581,2502,0.8451352530659927,0
DTXSID0023878,2502,0.19415895108011152,0
DTXSID0023907,2502,1.1082381881443818e-07,0
DTXSID0023909,2502,0.05922376086154986,0
DTXSID0024002,2502,0.9211880557711332,1
DTXSID0024266,2502,0.860050725897693,0
DTXSID0026252,2502,0.0,0
DTXSID0028038,2502,0.9994282957706013,1
DTXSID0032520,2502,0.9999960968039519,1
DTXSID0032572,2502,5.481123166231025e-10,0
DTXSID0034300,2502,3.9100039929873124e-05,0
DTXSID0034566,2502,0.9999997786780642,1
DTXSID0034695,2502,0.7015788997779834,0
DTXSID0034722,2502,0.03321061347211344,0
DTXSID0034930,2502,0.014350154613872177,0
DTXSID0037601,2502,0.6349874056213808,0
DTXSID00380798,2502,5.114604544702715e-16,0
DTXSID0039223,2502,9.178851807782147e-16,0
DTXSID00442840,2502,0.11367115726282598,0
DTXSID0045838,2502,0.00013694674545041395,0
DTXSID0047240,2502,0.11837471540513396,0
DTXSID0059879,2502,0.056394613320590425,0
DTXSID0060985,2502,0.08687036605467163,0
DTXSID0061826,2502,6.417032956068917e-10,0
DTXSID0073118,2502,0.005298046747459743,0
DTXSID0074059,2502,1.5834092636686738e-05,0
DTXSID00880006,2502,0.9999999999999999,1
DTXSID00880026,2502,4.592174928996094e-16,0
DTXSID101020545,2502,0.0010318266213014855,0
DTXSID101336160,2502,2.3468033347590274e-15,0
DTXSID10190946,2502,0.00274206855226103,0
DTXSID1020140,2502,0.00017976692969849154,0
DTXSID1020194,2502,0.0,0
DTXSID1020560,2502,0.3743036772663521,0
DTXSID1020770,2502,0.9082169980064843,1
DTXSID1020855,2502,0.020756031205161108,0
DTXSID1020930,2502,1.4572748219351423e-09,0
