dtxsid,aeid,hitc_clean,active
DTXSID0020022,926,0.1796009989318246,0
DTXSID0020105,926,0.0,0
DTXSID0020232,926,0.0,0
DTXSID0020311,926,0.0,0
DTXSID0020319,926,0.0,0
DTXSID0020440,926,0.9134469172953531,1
DTXSID0020442,926,6.638718247019691e-13,0
DTXSID0020446,926,0.0,0
DTXSID0020498,926,6.562779496895122e-15,0
DTXSID0020523,926,0.999093190372369,1
DTXSID0020529,926,0.0,0
DTXSID0020573,926,8.160072783293381e-06,0
DTXSID0020604,926,0.0009922629095158691,0
DTXSID0020606,926,0.0,0
DTXSID0020654,926,0.0,0
DTXSID0020941,926,0.0,0
DTXSID0020943,926,7.667125916668529e-16,0
DTXSID0021094,926,0.27803247305917134,0
DTXSID0021123,926,5.0995536385286505e-16,0
DTXSID0021125,926,0.5825479020652202,0
DTXSID0021206,926,0.0,0
DTXSID0021254,926,0.0005608342983636678,0
DTXSID0021256,926,1.0194999208106575e-07,0
DTXSID0021337,926,0.34001181121600854,0
DTXSID0021385,926,0.0,0
DTXSID0021389,926,0.0004888061875445842,0
DTXSID0021414,926,0.00884800021987062,0
DTXSID0021464,926,0.9999999996514075,1
DTXSID0021832,926,5.84729164064333e-13,0
DTXSID0021834,926,3.0748275733549035e-05,0
DTXSID0021961,926,0.2050322884026478,0
DTXSID0021965,926,0.038600088997525143,0
DTXSID0021969,926,5.5054169705917256e-12,0
DTXSID0022018,926,4.19788856386541e-07,0
DTXSID0022519,926,0.00010927005394947152,0
DTXSID0022777,926,0.9997856264931312,1
DTXSID0023581,926,0.9999999999999999,1
DTXSID0023826,926,0.0001712059066672576,0
DTXSID0023878,926,7.070543823483047e-05,0
DTXSID0023901,926,0.00014236527915629566,0
DTXSID0023907,926,0.9999131717761816,1
DTXSID0023951,926,0.42663240394265833,0
DTXSID0024000,926,0.00061422662428162,0
DTXSID0024002,926,1.5242891334461496e-06,0
DTXSID0024052,926,0.0005104301533742944,0
DTXSID0024216,926,6.077226082367704e-07,0
DTXSID0024266,926,4.225785409105432e-05,0
DTXSID0025523,926,0.0,0
DTXSID0026252,926,0.0,0
DTXSID0026915,926,0.0,0
DTXSID0026967,926,1.0980088407276604e-14,0
DTXSID0027195,926,1.356488786720754e-12,0
DTXSID0027270,926,0.0,0
DTXSID0027640,926,2.0011596833864777e-15,0
DTXSID0027856,926,6.235710387491114e-08,0
DTXSID0027983,926,0.1847260692219921,0
DTXSID0028038,926,0.8264105779614759,0
DTXSID0028666,926,8.501342598098121e-18,0
DTXSID0032493,926,0.9999998480213804,1
DTXSID0032497,926,8.662431780875308e-12,0
DTXSID0032520,926,0.05405140680921269,0
DTXSID0032572,926,0.56617010742141,0
DTXSID0032578,926,0.21300482103953428,0
DTXSID0032601,926,0.9999994717392817,1
DTXSID0032605,926,3.149814048203525e-07,0
DTXSID0032651,926,0.033905314328142415,0
DTXSID0032655,926,0.9999999944352836,1
DTXSID0034192,926,1.804626682737237e-16,0
DTXSID0034223,926,0.941618787044962,1
DTXSID0034227,926,6.599931947970056e-06,0
DTXSID0034300,926,3.599986683256874e-11,0
DTXSID0034566,926,0.2146747607091473,0
DTXSID0034695,926,0.9999999995230112,1
DTXSID0034803,926,0.0019988779029836415,0
DTXSID0034855,926,7.264887914329369e-14,0
DTXSID0034930,926,0.0,0
DTXSID0037495,926,9.648862890188972e-06,0
DTXSID0039223,926,1.1686722748540692e-10,0
DTXSID0040701,926,0.045544418130968115,0
DTXSID0040707,926,0.0001864421270927677,0
DTXSID0041141,926,0.0,0
DTXSID0042400,926,9.241798869211014e-06,0
DTXSID0047167,926,1.3534171150772416e-05,0
DTXSID0047246,926,0.999992287541576,1
DTXSID0047248,926,0.9930550245484369,1
DTXSID0047290,926,0.8151694917022946,0
DTXSID0047292,926,3.0332673869036503e-05,0
DTXSID0047294,926,1.0390042146366965e-08,0
DTXSID0047296,926,0.08269350960221766,0
DTXSID0047325,926,5.3941864556848344e-05,0
DTXSID0047327,926,0.9936748092044899,1
DTXSID0047371,926,0.0008331304153800833,0
DTXSID0047375,926,0.0019015100942277338,0
DTXSID0047377,926,0.05758483496582916,0
DTXSID0047379,926,0.9999958435393229,1
DTXSID0047456,926,1.9575965295678286e-08,0
DTXSID0047533,926,0.025464035365355797,0
DTXSID0047535,926,0.03643418052750497,0
DTXSID0047537,926,2.1292078598675374e-08,0
DTXSID0047539,926,2.6722753861368395e-06,0
DTXSID0048505,926,0.7518867152294965,0
DTXSID0048507,926,0.0,0
DTXSID0048509,926,0.07330666092739428,0
DTXSID1020069,926,0.9967655649128067,1
DTXSID1020140,926,0.0,0
DTXSID1020148,926,1.183285711141308e-05,0
DTXSID1020194,926,1.9095326296213408e-09,0
DTXSID1020221,926,4.776463403068849e-12,0
DTXSID1020350,926,0.0,0
DTXSID1020431,926,0.0,0
DTXSID1020439,926,3.4321721819751244e-06,0
DTXSID1020485,926,7.220481647283188e-15,0
DTXSID1020510,926,0.6741531611404588,0
DTXSID1020512,926,1.3846658316508527e-08,0
DTXSID1020560,926,0.9840953144962925,1
DTXSID1020647,926,5.560314757961594e-05,0
DTXSID1020699,926,2.587608463106452e-05,0
DTXSID1020770,926,0.9999999999999477,1
DTXSID1020807,926,1.1201187327087156e-12,0
