dtxsid,aeid,hitc_clean,active
DTXSID0020022,1653,0.0,0.0
DTXSID0020319,1653,0.0,0.0
DTXSID0020440,1653,0.0,0.0
DTXSID0020442,1653,0.0,0.0
DTXSID0020446,1653,,
DTXSID0021337,1653,,
DTXSID0021385,1653,0.0,0.0
DTXSID0021389,1653,,
DTXSID0022018,1653,0.0,0.0
DTXSID0023901,1653,0.0,0.0
DTXSID0023951,1653,0.0,0.0
DTXSID0024002,1653,0.0,0.0
DTXSID0024216,1653,0.0,0.0
DTXSID0024266,1653,,
DTXSID0024345,1653,0.0,0.0
DTXSID0028038,1653,1.2016409395008298e-19,0.0
DTXSID0032493,1653,,
DTXSID0032497,1653,2.630835377657342e-20,0.0
DTXSID0032520,1653,0.0,0.0
DTXSID0032572,1653,0.0,0.0
DTXSID0032578,1653,0.0,0.0
DTXSID0032601,1653,,
DTXSID0032605,1653,0.0,0.0
DTXSID0032651,1653,,
DTXSID0032655,1653,,
DTXSID0034223,1653,,
DTXSID0034227,1653,0.0,0.0
DTXSID0034300,1653,0.0,0.0
DTXSID0034566,1653,1.5075047448020396e-06,0.0
DTXSID0034695,1653,0.0,0.0
DTXSID0034803,1653,0.0,0.0
DTXSID0034855,1653,,
DTXSID0034930,1653,0.0,0.0
DTXSID0037495,1653,0.0,0.0
DTXSID0039223,1653,0.0,0.0
DTXSID0040755,1653,0.0,0.0
DTXSID1020194,1653,0.0,0.0
DTXSID1020560,1653,0.0,0.0
DTXSID1020855,1653,,
DTXSID1021160,1653,0.0,0.0
DTXSID1021166,1653,,
DTXSID1021409,1653,0.0,0.0
DTXSID1022265,1653,0.0,0.0
DTXSID1022267,1653,0.0,0.0
DTXSID1023869,1653,2.9480066460960876e-07,0.0
DTXSID1023990,1653,0.0,0.0
DTXSID1023998,1653,0.0,0.0
DTXSID1024091,1653,0.0,0.0
DTXSID1024170,1653,0.0,0.0
DTXSID1024174,1653,0.0,0.0
DTXSID1024209,1653,1.9102334093552897e-14,0.0
DTXSID1024259,1653,,
DTXSID1024338,1653,0.0,0.0
DTXSID1032355,1653,0.0,0.0
DTXSID1032359,1653,0.0,0.0
