dtxsid,aeid,hitc_clean,active
DTXSID0020020,1124,3.965281646522958e-13,0.0
DTXSID0020022,1124,0.0,0.0
DTXSID0020024,1124,0.0,0.0
DTXSID0020070,1124,0.0,0.0
DTXSID0020072,1124,0.0,0.0
DTXSID0020074,1124,3.0060223061998613e-19,0.0
DTXSID0020076,1124,0.0,0.0
DTXSID0020101,1124,0.0,0.0
DTXSID0020105,1124,0.0,0.0
DTXSID0020107,1124,0.0,0.0
DTXSID0020151,1124,0.0,0.0
DTXSID0020153,1124,6.58345382161713e-17,0.0
DTXSID0020155,1124,0.0,0.0
DTXSID0020157,1124,7.522725861745824e-14,0.0
DTXSID0020232,1124,7.090400885678944e-10,0.0
DTXSID0020236,1124,0.0,0.0
DTXSID0020238,1124,0.0,0.0
DTXSID0020280,1124,0.0,0.0
DTXSID0020282,1124,0.0,0.0
DTXSID0020284,1124,0.0,0.0
DTXSID0020286,1124,0.0,0.0
DTXSID0020288,1124,0.0,0.0
DTXSID0020311,1124,0.0,0.0
DTXSID0020315,1124,0.0,0.0
DTXSID0020319,1124,0.9975111229774944,1.0
DTXSID0020361,1124,0.0,0.0
DTXSID0020363,1124,0.0,0.0
DTXSID0020365,1124,0.0,0.0
DTXSID0020367,1124,0.0,0.0
DTXSID0020369,1124,2.2004085734313214e-16,0.0
DTXSID0020440,1124,0.0,0.0
DTXSID0020442,1124,0.0,0.0
DTXSID0020444,1124,0.0,0.0
DTXSID0020446,1124,2.4773546740591025e-17,0.0
DTXSID0020448,1124,0.0,0.0
DTXSID0020494,1124,0.0,0.0
DTXSID0020498,1124,0.0,0.0
DTXSID0020523,1124,0.0,0.0
DTXSID0020527,1124,0.0,0.0
DTXSID0020529,1124,0.0,0.0
DTXSID0020573,1124,0.0,0.0
DTXSID0020575,1124,0.0,0.0
DTXSID0020577,1124,0.0,0.0
DTXSID0020602,1124,0.0,0.0
DTXSID0020604,1124,4.958198380383662e-17,0.0
DTXSID0020606,1124,4.562331856091114e-16,0.0
DTXSID0020650,1124,0.0,0.0
DTXSID0020652,1124,4.239982957983154e-11,0.0
DTXSID0020654,1124,0.0,0.0
DTXSID0020656,1124,4.6104121971252126e-14,0.0
DTXSID0020733,1124,0.0,0.0
DTXSID0020737,1124,0.0,0.0
DTXSID0020789,1124,0.0,0.0
DTXSID0020810,1124,2.403280078514499e-10,0.0
DTXSID0020814,1124,0.0,0.0
DTXSID0020818,1124,3.3020503436421757e-17,0.0
DTXSID0020862,1124,0.0,0.0
DTXSID0020868,1124,2.4390274419303756e-14,0.0
DTXSID0020941,1124,0.0,0.0
DTXSID0020943,1124,2.7152324392685935e-15,0.0
DTXSID0021040,1124,0.0,0.0
DTXSID0021094,1124,6.91899424993794e-13,0.0
DTXSID0021096,1124,2.613068503131913e-09,0.0
DTXSID0021121,1124,1.1581114540915431e-12,0.0
DTXSID0021123,1124,0.0,0.0
DTXSID0021125,1124,0.0,0.0
DTXSID0021127,1124,0.0,0.0
DTXSID0021129,1124,0.0,0.0
DTXSID0021175,1124,0.0,0.0
DTXSID0021179,1124,0.0,0.0
DTXSID0021206,1124,0.0,0.0
DTXSID0021254,1124,0.0,0.0
DTXSID0021256,1124,0.0,0.0
DTXSID0021258,1124,0.0,0.0
DTXSID0021331,1124,,
DTXSID0021333,1124,0.6486811356855868,0.0
DTXSID0021335,1124,6.243981731209531e-16,0.0
DTXSID0021337,1124,2.5094861889937483e-11,0.0
DTXSID0021339,1124,0.0,0.0
DTXSID0021381,1124,0.0,0.0
DTXSID0021383,1124,0.0,0.0
DTXSID0021385,1124,,
DTXSID0021387,1124,0.0,0.0
DTXSID0021389,1124,6.362378438941164e-06,0.0
DTXSID0021410,1124,0.0,0.0
DTXSID0021414,1124,0.0,0.0
DTXSID0021418,1124,0.0,0.0
DTXSID0021460,1124,0.0,0.0
DTXSID0021462,1124,0.0,0.0
DTXSID0021464,1124,0.9344935919731343,1.0
DTXSID0021543,1124,0.0,0.0
DTXSID0021545,1124,3.075406780684846e-14,0.0
DTXSID0021547,1124,1.8483848152231044e-16,0.0
DTXSID0021597,1124,0.0,0.0
DTXSID0021599,1124,9.957652197376565e-15,0.0
DTXSID0021620,1124,0.0,0.0
DTXSID0021626,1124,0.0,0.0
DTXSID0021672,1124,0.0,0.0
DTXSID0021709,1124,0.0,0.0
DTXSID0021751,1124,3.3848304790890583e-16,0.0
DTXSID0021757,1124,4.734091659935213e-09,0.0
DTXSID0021759,1124,0.0,0.0
DTXSID0021832,1124,1.456819093507111e-14,0.0
DTXSID0021834,1124,0.0,0.0
DTXSID0021886,1124,0.0,0.0
DTXSID0021888,1124,0.0,0.0
DTXSID0021915,1124,0.0,0.0
DTXSID0021917,1124,0.0,0.0
DTXSID0021961,1124,6.722452024863552e-13,0.0
DTXSID0021965,1124,1.2999767128127344e-19,0.0
DTXSID0021969,1124,0.0,0.0
DTXSID0022010,1124,0.0,0.0
DTXSID0022014,1124,2.0652282779701736e-13,0.0
DTXSID0022016,1124,0.0,0.0
DTXSID0022018,1124,0.0,0.0
DTXSID0022060,1124,1.9699963922323867e-15,0.0
DTXSID0022062,1124,0.0,0.0
DTXSID0022191,1124,0.0,0.0
DTXSID0022193,1124,0.0,0.0
DTXSID0022220,1124,0.0,0.0
DTXSID0022301,1124,0.8991087052490968,0.0
DTXSID0022305,1124,0.0,0.0
DTXSID0022307,1124,2.90325325842175e-14,0.0
DTXSID0022353,1124,3.3124612707941615e-13,0.0
DTXSID0022432,1124,0.0,0.0
DTXSID0022436,1124,1.5035408967649257e-14,0.0
DTXSID0022480,1124,0.0,0.0
DTXSID0022519,1124,9.41401851642429e-10,0.0
DTXSID0022563,1124,0.0,0.0
DTXSID0022640,1124,1.264515845447033e-13,0.0
DTXSID0022644,1124,0.0,0.0
DTXSID0022646,1124,0.0,0.0
DTXSID0022690,1124,0.0,0.0
DTXSID0022725,1124,0.0,0.0
DTXSID0022777,1124,0.0,0.0
DTXSID0022800,1124,0.0,0.0
DTXSID0022808,1124,0.0,0.0
DTXSID0022850,1124,0.0,0.0
DTXSID0022854,1124,1.7979080468817542e-16,0.0
DTXSID0022858,1124,4.988954336984372e-12,0.0
DTXSID0022933,1124,0.0,0.0
DTXSID0022935,1124,5.980503459269695e-13,0.0
DTXSID0022981,1124,7.057726570885094e-13,0.0
DTXSID0023030,1124,0.0,0.0
DTXSID0023036,1124,4.2376954972135265e-09,0.0
DTXSID0023038,1124,0.0,0.0
DTXSID0023113,1124,0.0,0.0
DTXSID0023163,1124,0.0,0.0
DTXSID0023169,1124,0.0,0.0
DTXSID0023240,1124,0.0,0.0
DTXSID0023244,1124,0.0,0.0
DTXSID0023292,1124,0.0,0.0
DTXSID0023296,1124,2.931340202957851e-12,0.0
DTXSID0023298,1124,3.442782599481318e-11,0.0
DTXSID0023323,1124,0.0,0.0
DTXSID0023329,1124,7.222706014626365e-15,0.0
DTXSID0023371,1124,0.0,0.0
DTXSID0023373,1124,9.830659503065639e-12,0.0
DTXSID0023377,1124,0.0,0.0
DTXSID0023458,1124,0.0,0.0
DTXSID0023581,1124,0.0,0.0
DTXSID0023587,1124,4.562974700168551e-09,0.0
DTXSID0023612,1124,5.567012229842452e-17,0.0
DTXSID0023616,1124,0.0,0.0
DTXSID0023618,1124,0.0,0.0
DTXSID0023660,1124,1.6436688144070653e-11,0.0
DTXSID0023745,1124,1.0267394710289565e-16,0.0
DTXSID0023747,1124,0.0,0.0
DTXSID0023749,1124,0.0,0.0
DTXSID0023826,1124,0.0,0.0
DTXSID0023870,1124,4.38077172636578e-12,0.0
DTXSID0023878,1124,2.5277176466521107e-17,0.0
DTXSID0023901,1124,1.3975155326300935e-14,0.0
DTXSID0023907,1124,0.9999999958347059,1.0
DTXSID0023909,1124,1.0,1.0
DTXSID0023951,1124,9.363367471922594e-16,0.0
DTXSID0024000,1124,0.0,0.0
DTXSID0024002,1124,9.478913073424327e-19,0.0
DTXSID0024052,1124,8.796620436821374e-14,0.0
DTXSID0024183,1124,0.0,0.0
DTXSID0024185,1124,0.0,0.0
DTXSID0024216,1124,0.0,0.0
DTXSID0024266,1124,0.0,0.0
DTXSID0024341,1124,0.0,0.0
DTXSID0024345,1124,0.0,0.0
DTXSID0024395,1124,0.0,0.0
DTXSID0024397,1124,0.0,0.0
DTXSID0024399,1124,0.0,0.0
DTXSID0024470,1124,0.0,0.0
