0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166
0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0051210104,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0051410636,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0033251652,0.0062562935,0.0062562935,0.005768127,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.00470456,0.0062562935,0.003136006,0.0076803495,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0049283826,0.0062562935,0.0062562935,0.004778094,0.0062562935,0.0072435807,0.008048404,0.0061961454,0.0056506293,0.0062562935,0.0062562935,0.0062562935,0.003422914,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0048935367,0.0045554205,0.0039845803,0.0062562935,0.003177146,0.0059960815,0.0062562935,0.0042177807,0.0062562935,0.005621558,0.0068576005,0.00480312,0.0070070247,0.0062562935,0.0062562935,0.005476271,0.005265459,0.007919168,0.0062268465,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0050287405,0.006007542,0.0062562935,0.0062562935,0.004535288,0.0060637607,0.0062562935,0.0035527046,0.0065548345,0.0055531645,0.007860742,0.007638562,0.005360851,0.0056285965,0.0062562935,0.0062562935,0.0035204582,0.004855521,0.0048538735,0.0062562935,0.0042817146,0.0035199004,0.0023896242,0.0065141204,0.0046985336,0.005578878,0.006108634,0.008013317,0.0064763334,0.004784518,0.0062562935
0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0051210104,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0051410636,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0033251652,0.0062562935,0.0062562935,0.005768127,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.00470456,0.0062562935,0.003136006,0.0076803495,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0049283826,0.0062562935,0.0062562935,0.004778094,0.0062562935,0.0072435807,0.008048404,0.0061961454,0.0056506293,0.0062562935,0.0062562935,0.0062562935,0.003422914,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0048935367,0.0045554205,0.0039845803,0.0062562935,0.003177146,0.0059960815,0.0062562935,0.0042177807,0.0062562935,0.005621558,0.0068576005,0.00480312,0.0070070247,0.0062562935,0.0062562935,0.005476271,0.005265459,0.007919168,0.0062268465,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0050287405,0.006007542,0.0062562935,0.0062562935,0.004535288,0.0060637607,0.0062562935,0.0035527046,0.0065548345,0.0055531645,0.007860742,0.007638562,0.005360851,0.0056285965,0.0062562935,0.0062562935,0.0035204582,0.004855521,0.0048538735,0.0062562935,0.0042817146,0.0035199004,0.0023896242,0.0065141204,0.0046985336,0.005578878,0.006108634,0.008013317,0.0064763334,0.004784518,0.0062562935
0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0051210104,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0051410636,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0033251652,0.0062562935,0.0062562935,0.005768127,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.00470456,0.0062562935,0.003136006,0.0076803495,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0049283826,0.0062562935,0.0062562935,0.004778094,0.0062562935,0.0072435807,0.008048404,0.0061961454,0.0056506293,0.0062562935,0.0062562935,0.0062562935,0.003422914,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0048935367,0.0045554205,0.0039845803,0.0062562935,0.003177146,0.0059960815,0.0062562935,0.0042177807,0.0062562935,0.005621558,0.0068576005,0.00480312,0.0070070247,0.0062562935,0.0062562935,0.005476271,0.005265459,0.007919168,0.0062268465,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0050287405,0.006007542,0.0062562935,0.0062562935,0.004535288,0.0060637607,0.0062562935,0.0035527046,0.0065548345,0.0055531645,0.007860742,0.007638562,0.005360851,0.0056285965,0.0062562935,0.0062562935,0.0035204582,0.004855521,0.0048538735,0.0062562935,0.0042817146,0.0035199004,0.0023896242,0.0065141204,0.0046985336,0.005578878,0.006108634,0.008013317,0.0064763334,0.004784518,0.0062562935
0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0051210104,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0051410636,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0033251652,0.0062562935,0.0062562935,0.005768127,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.00470456,0.0062562935,0.003136006,0.0076803495,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0049283826,0.0062562935,0.0062562935,0.004778094,0.0062562935,0.0072435807,0.008048404,0.0061961454,0.0056506293,0.0062562935,0.0062562935,0.0062562935,0.003422914,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0048935367,0.0045554205,0.0039845803,0.0062562935,0.003177146,0.0059960815,0.0062562935,0.0042177807,0.0062562935,0.005621558,0.0068576005,0.00480312,0.0070070247,0.0062562935,0.0062562935,0.005476271,0.005265459,0.007919168,0.0062268465,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0050287405,0.006007542,0.0062562935,0.0062562935,0.004535288,0.0060637607,0.0062562935,0.0035527046,0.0065548345,0.0055531645,0.007860742,0.007638562,0.005360851,0.0056285965,0.0062562935,0.0062562935,0.0035204582,0.004855521,0.0048538735,0.0062562935,0.0042817146,0.0035199004,0.0023896242,0.0065141204,0.0046985336,0.005578878,0.006108634,0.008013317,0.0064763334,0.004784518,0.0062562935
0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0051210104,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0051410636,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0033251652,0.0062562935,0.0062562935,0.005768127,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.00470456,0.0062562935,0.003136006,0.0076803495,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0049283826,0.0062562935,0.0062562935,0.004778094,0.0062562935,0.0072435807,0.008048404,0.0061961454,0.0056506293,0.0062562935,0.0062562935,0.0062562935,0.003422914,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0048935367,0.0045554205,0.0039845803,0.0062562935,0.003177146,0.0059960815,0.0062562935,0.0042177807,0.0062562935,0.005621558,0.0068576005,0.00480312,0.0070070247,0.0062562935,0.0062562935,0.005476271,0.005265459,0.007919168,0.0062268465,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0050287405,0.006007542,0.0062562935,0.0062562935,0.004535288,0.0060637607,0.0062562935,0.0035527046,0.0065548345,0.0055531645,0.007860742,0.007638562,0.005360851,0.0056285965,0.0062562935,0.0062562935,0.0035204582,0.004855521,0.0048538735,0.0062562935,0.0042817146,0.0035199004,0.0023896242,0.0065141204,0.0046985336,0.005578878,0.006108634,0.008013317,0.0064763334,0.004784518,0.0062562935
0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0051210104,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0051410636,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0033251652,0.0062562935,0.0062562935,0.005768127,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.00470456,0.0062562935,0.003136006,0.0076803495,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0049283826,0.0062562935,0.0062562935,0.004778094,0.0062562935,0.0072435807,0.008048404,0.0061961454,0.0056506293,0.0062562935,0.0062562935,0.0062562935,0.003422914,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0048935367,0.0045554205,0.0039845803,0.0062562935,0.003177146,0.0059960815,0.0062562935,0.0042177807,0.0062562935,0.005621558,0.0068576005,0.00480312,0.0070070247,0.0062562935,0.0062562935,0.005476271,0.005265459,0.007919168,0.0062268465,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0050287405,0.006007542,0.0062562935,0.0062562935,0.004535288,0.0060637607,0.0062562935,0.0035527046,0.0065548345,0.0055531645,0.007860742,0.007638562,0.005360851,0.0056285965,0.0062562935,0.0062562935,0.0035204582,0.004855521,0.0048538735,0.0062562935,0.0042817146,0.0035199004,0.0023896242,0.0065141204,0.0046985336,0.005578878,0.006108634,0.008013317,0.0064763334,0.004784518,0.0062562935
0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0051210104,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0051410636,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0033251652,0.0062562935,0.0062562935,0.005768127,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.00470456,0.0062562935,0.003136006,0.0076803495,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0049283826,0.0062562935,0.0062562935,0.004778094,0.0062562935,0.0072435807,0.008048404,0.0061961454,0.0056506293,0.0062562935,0.0062562935,0.0062562935,0.003422914,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0048935367,0.0045554205,0.0039845803,0.0062562935,0.003177146,0.0059960815,0.0062562935,0.0042177807,0.0062562935,0.005621558,0.0068576005,0.00480312,0.0070070247,0.0062562935,0.0062562935,0.005476271,0.005265459,0.007919168,0.0062268465,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0050287405,0.006007542,0.0062562935,0.0062562935,0.004535288,0.0060637607,0.0062562935,0.0035527046,0.0065548345,0.0055531645,0.007860742,0.007638562,0.005360851,0.0056285965,0.0062562935,0.0062562935,0.0035204582,0.004855521,0.0048538735,0.0062562935,0.0042817146,0.0035199004,0.0023896242,0.0065141204,0.0046985336,0.005578878,0.006108634,0.008013317,0.0064763334,0.004784518,0.0062562935
0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0051210104,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0051410636,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0033251652,0.0062562935,0.0062562935,0.005768127,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.00470456,0.0062562935,0.003136006,0.0076803495,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0049283826,0.0062562935,0.0062562935,0.004778094,0.0062562935,0.0072435807,0.008048404,0.0061961454,0.0056506293,0.0062562935,0.0062562935,0.0062562935,0.003422914,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0048935367,0.0045554205,0.0039845803,0.0062562935,0.003177146,0.0059960815,0.0062562935,0.0042177807,0.0062562935,0.005621558,0.0068576005,0.00480312,0.0070070247,0.0062562935,0.0062562935,0.005476271,0.005265459,0.007919168,0.0062268465,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0050287405,0.006007542,0.0062562935,0.0062562935,0.004535288,0.0060637607,0.0062562935,0.0035527046,0.0065548345,0.0055531645,0.007860742,0.007638562,0.005360851,0.0056285965,0.0062562935,0.0062562935,0.0035204582,0.004855521,0.0048538735,0.0062562935,0.0042817146,0.0035199004,0.0023896242,0.0065141204,0.0046985336,0.005578878,0.006108634,0.008013317,0.0064763334,0.004784518,0.0062562935
0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0051210104,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0051410636,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0033251652,0.0062562935,0.0062562935,0.005768127,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.00470456,0.0062562935,0.003136006,0.0076803495,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0049283826,0.0062562935,0.0062562935,0.004778094,0.0062562935,0.0072435807,0.008048404,0.0061961454,0.0056506293,0.0062562935,0.0062562935,0.0062562935,0.003422914,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0048935367,0.0045554205,0.0039845803,0.0062562935,0.003177146,0.0059960815,0.0062562935,0.0042177807,0.0062562935,0.005621558,0.0068576005,0.00480312,0.0070070247,0.0062562935,0.0062562935,0.005476271,0.005265459,0.007919168,0.0062268465,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0050287405,0.006007542,0.0062562935,0.0062562935,0.004535288,0.0060637607,0.0062562935,0.0035527046,0.0065548345,0.0055531645,0.007860742,0.007638562,0.005360851,0.0056285965,0.0062562935,0.0062562935,0.0035204582,0.004855521,0.0048538735,0.0062562935,0.0042817146,0.0035199004,0.0023896242,0.0065141204,0.0046985336,0.005578878,0.006108634,0.008013317,0.0064763334,0.004784518,0.0062562935
0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0051210104,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0051410636,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0033251652,0.0062562935,0.0062562935,0.005768127,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.00470456,0.0062562935,0.003136006,0.0076803495,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0049283826,0.0062562935,0.0062562935,0.004778094,0.0062562935,0.0072435807,0.008048404,0.0061961454,0.0056506293,0.0062562935,0.0062562935,0.0062562935,0.003422914,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0048935367,0.0045554205,0.0039845803,0.0062562935,0.003177146,0.0059960815,0.0062562935,0.0042177807,0.0062562935,0.005621558,0.0068576005,0.00480312,0.0070070247,0.0062562935,0.0062562935,0.005476271,0.005265459,0.007919168,0.0062268465,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0062562935,0.0050287405,0.006007542,0.0062562935,0.0062562935,0.004535288,0.0060637607,0.0062562935,0.0035527046,0.0065548345,0.0055531645,0.007860742,0.007638562,0.005360851,0.0056285965,0.0062562935,0.0062562935,0.0035204582,0.004855521,0.0048538735,0.0062562935,0.0042817146,0.0035199004,0.0023896242,0.0065141204,0.0046985336,0.005578878,0.006108634,0.008013317,0.0064763334,0.004784518,0.0062562935
